Success,SendDatetime,ReceivedDatetime,ResponseTime,StatusCode,CPUUsage,AuthCPUUsage,WebsocketCPUUsage,WebGatewayCPUUsage,JobCPUUsage,UserProfileCPUUsage,UserPreferenceCPUUsage,OrganizationCPUUsage,TeamCPUUsage,PlanCPUUsage,StorageCPUUsage
true,2024-12-09T02:06:10.090537246+09:00,2024-12-09T02:06:10.116929889+09:00,26,200,79.64476,79.64476,143.980868,59.595551,321.230555,179.923624,143.33121,191.74327,175.315489,179.836127,143.873472
true,2024-12-09T02:06:15.090415794+09:00,2024-12-09T02:06:15.118683739+09:00,28,200,79.64476,79.64476,143.980868,59.595551,321.230555,179.923624,143.409368,191.74327,175.315489,179.836127,143.873472
true,2024-12-09T02:06:20.089992161+09:00,2024-12-09T02:06:20.110531244+09:00,20,200,79.698931,79.698931,144.682402,59.595551,322.053913,179.923624,143.409368,192.249031,175.315489,179.958682,143.873472
true,2024-12-09T02:06:25.090844024+09:00,2024-12-09T02:06:25.109633274+09:00,18,200,79.698931,79.698931,144.682402,59.778347,322.053913,179.923624,143.409368,192.249031,175.315489,179.958682,143.913734
true,2024-12-09T02:06:30.090804915+09:00,2024-12-09T02:06:30.131043887+09:00,40,200,79.698931,79.698931,144.913662,59.778347,323.086549,180.065732,143.409368,192.249031,175.421427,179.958682,143.913734
true,2024-12-09T02:06:35.089839704+09:00,2024-12-09T02:06:35.178810778+09:00,88,200,79.698931,79.698931,144.913662,59.778347,323.086549,180.065732,143.512002,192.249031,175.421427,179.958682,143.9824
true,2024-12-09T02:06:40.090367023+09:00,2024-12-09T02:06:40.108094835+09:00,17,200,79.730841,79.730841,145.140858,59.778347,323.086549,180.202636,143.512002,192.783673,175.566424,180.105399,143.9824
true,2024-12-09T02:06:45.090180331+09:00,2024-12-09T02:06:45.122001922+09:00,31,200,79.730841,79.730841,145.140858,60.099204,323.086549,180.202636,143.612263,192.783673,175.566424,180.105399,143.9824
true,2024-12-09T02:06:50.090433732+09:00,2024-12-09T02:06:50.109196635+09:00,18,200,79.759814,79.759814,145.140858,60.099204,323.87973,180.278202,143.612263,193.306162,175.566424,180.175441,143.9824
true,2024-12-09T02:06:55.090576878+09:00,2024-12-09T02:06:55.110999926+09:00,20,200,79.759814,79.759814,145.140858,60.391636,323.87973,180.278202,143.612263,193.306162,175.566424,180.175441,144.034375
true,2024-12-09T02:07:00.090354213+09:00,2024-12-09T02:07:00.110250136+09:00,19,200,79.779626,79.779626,145.560873,60.391636,324.551069,180.278202,143.612263,193.306162,175.739175,180.175441,144.034375
true,2024-12-09T02:07:05.090757886+09:00,2024-12-09T02:07:05.110072632+09:00,19,200,79.779626,79.779626,145.560873,60.391636,324.551069,180.278202,143.695146,193.306162,175.739175,180.175441,144.034375
true,2024-12-09T02:07:10.089598291+09:00,2024-12-09T02:07:10.108693319+09:00,19,200,79.779626,79.779626,145.560873,60.391636,324.551069,180.392205,143.695146,193.773276,175.739175,180.32744,144.034375
true,2024-12-09T02:07:15.089962555+09:00,2024-12-09T02:07:15.12206035+09:00,32,200,79.779626,79.779626,145.560873,60.759136,324.551069,180.392205,143.695146,193.773276,175.739175,180.32744,144.095613
true,2024-12-09T02:07:20.090318693+09:00,2024-12-09T02:07:20.113819456+09:00,23,200,79.802998,79.802998,146.070812,60.759136,325.230873,180.392205,143.695146,193.773276,175.88424,180.32744,144.095613
true,2024-12-09T02:07:25.090369487+09:00,2024-12-09T02:07:25.11030594+09:00,19,200,79.802998,79.802998,146.070812,60.978763,325.230873,180.392205,143.793236,193.773276,175.88424,180.32744,144.179728
true,2024-12-09T02:07:30.08989634+09:00,2024-12-09T02:07:30.108433386+09:00,18,200,79.842535,79.842535,146.249972,60.978763,325.668011,180.519958,143.793236,194.588921,175.88424,180.495878,144.179728
