Success,SendDatetime,ReceivedDatetime,ResponseTime,StatusCode,CPUUsage,AuthCPUUsage,WebsocketCPUUsage,WebGatewayCPUUsage,JobCPUUsage,UserProfileCPUUsage,UserPreferenceCPUUsage,OrganizationCPUUsage,TeamCPUUsage,PlanCPUUsage,StorageCPUUsage
true,2024-12-09T01:56:01.584518535+09:00,2024-12-09T01:56:01.622430801+09:00,37,200,78.262444,78.262444,138.0539,55.965984,304.113034,174.928961,139.5238,182.929106,170.258123,174.735661,141.317984
true,2024-12-09T01:56:06.584329048+09:00,2024-12-09T01:56:06.604629916+09:00,20,200,78.289595,78.289595,138.247748,55.965984,304.113034,175.010399,139.590284,182.929106,170.411611,174.818496,141.317984
true,2024-12-09T01:56:11.584639912+09:00,2024-12-09T01:56:11.60849497+09:00,23,200,78.289595,78.289595,138.247748,56.100802,304.765319,175.010399,139.590284,182.929106,170.411611,174.818496,141.317984
true,2024-12-09T01:56:16.584488758+09:00,2024-12-09T01:56:16.686704551+09:00,102,200,78.289595,78.289595,138.247748,56.100802,304.765319,175.010399,139.652183,182.929106,170.50487,174.818496,141.38423
true,2024-12-09T01:56:21.584293946+09:00,2024-12-09T01:56:21.603350101+09:00,19,200,78.289595,78.289595,138.247748,56.100802,304.765319,175.010399,139.652183,183.443476,170.50487,174.818496,141.38423
true,2024-12-09T01:56:26.58462766+09:00,2024-12-09T01:56:26.59942878+09:00,14,200,78.324032,78.324032,138.649887,56.100802,304.765319,175.118386,139.652183,183.443476,170.593513,175.022116,141.432434
true,2024-12-09T01:56:31.584265806+09:00,2024-12-09T01:56:31.599493485+09:00,15,200,78.324032,78.324032,138.649887,56.286241,305.31823,175.118386,139.652183,183.443476,170.593513,175.022116,141.432434
true,2024-12-09T01:56:36.584202965+09:00,2024-12-09T01:56:36.605870316+09:00,21,200,78.345764,78.345764,138.793508,56.286241,305.31823,175.118386,139.726125,183.443476,170.593513,175.022116,141.432434
true,2024-12-09T01:56:41.584027174+09:00,2024-12-09T01:56:41.605350147+09:00,21,200,78.345764,78.345764,138.793508,56.286241,306.005321,175.118386,139.726125,183.884163,170.593513,175.022116,141.432434
true,2024-12-09T01:56:46.584130162+09:00,2024-12-09T01:56:46.603434883+09:00,19,200,78.345764,78.345764,138.94741,56.286241,306.005321,175.21981,139.80255,183.884163,170.717149,175.163924,141.495669
true,2024-12-09T01:56:51.584469661+09:00,2024-12-09T01:56:51.600051324+09:00,15,200,78.345764,78.345764,138.94741,56.436331,306.327771,175.21981,139.80255,183.884163,170.717149,175.163924,141.495669
true,2024-12-09T01:56:56.583983969+09:00,2024-12-09T01:56:56.599047704+09:00,15,200,78.377804,78.377804,139.09135,56.436331,306.327771,175.35569,139.80255,183.884163,170.800164,175.267724,141.558297
true,2024-12-09T01:57:01.584294023+09:00,2024-12-09T01:57:01.607684757+09:00,23,200,78.377804,78.377804,139.09135,56.562243,306.327771,175.35569,139.80255,184.302009,170.800164,175.267724,141.558297
true,2024-12-09T01:57:06.584947863+09:00,2024-12-09T01:57:06.603561841+09:00,18,200,78.377804,78.377804,139.09135,56.562243,306.327771,175.35569,139.904107,184.302009,170.800164,175.366466,141.558297
true,2024-12-09T01:57:11.584464991+09:00,2024-12-09T01:57:11.602454749+09:00,17,200,78.377804,78.377804,139.09135,56.562243,306.928681,175.35569,139.904107,184.58695,170.800164,175.366466,141.558297
true,2024-12-09T01:57:16.584191258+09:00,2024-12-09T01:57:16.604311576+09:00,20,200,78.406185,78.406185,139.256799,56.562243,306.928681,175.48021,140.107801,184.58695,170.920448,175.366466,141.607784
true,2024-12-09T01:57:21.584659968+09:00,2024-12-09T01:57:21.612438822+09:00,27,200,78.406185,78.406185,139.256799,56.743826,307.428626,175.48021,140.107801,184.786903,170.920448,175.366466,141.607784
true,2024-12-09T01:57:26.584448093+09:00,2024-12-09T01:57:26.605088713+09:00,20,200,78.436293,78.436293,139.544506,56.743826,307.428626,175.48021,140.107801,184.786903,170.920448,175.530197,141.675712
true,2024-12-09T01:57:31.584297229+09:00,2024-12-09T01:57:31.607688387+09:00,23,200,78.436293,78.436293,139.544506,56.858162,307.428626,175.48021,140.107801,184.786903,170.920448,175.530197,141.675712
true,2024-12-09T01:57:36.584337413+09:00,2024-12-09T01:57:36.605492758+09:00,21,200,78.436293,78.436293,139.718741,56.858162,307.428626,175.63578,140.209337,184.786903,171.060735,175.644615,141.675712
true,2024-12-09T01:57:41.584140047+09:00,2024-12-09T01:57:41.606568204+09:00,22,200,78.436293,78.436293,139.718741,56.858162,308.265461,175.63578,140.209337,185.283674,171.060735,175.644615,141.675712
true,2024-12-09T01:57:46.584356972+09:00,2024-12-09T01:57:46.605603574+09:00,21,200,78.465329,78.465329,139.881505,56.858162,308.265461,175.729324,140.308094,185.283674,171.060735,175.644615,141.719131
true,2024-12-09T01:57:51.584322116+09:00,2024-12-09T01:57:51.601851437+09:00,17,200,78.465329,78.465329,139.881505,57.023105,308.579169,175.729324,140.308094,185.659315,171.060735,175.644615,141.719131
true,2024-12-09T01:57:56.583867223+09:00,2024-12-09T01:57:56.602704516+09:00,18,200,78.499344,78.499344,139.881505,57.023105,308.579169,175.811372,140.308094,185.659315,171.198041,175.865975,141.770574
