Success,SendDatetime,ReceivedDatetime,ResponseTime,StatusCode,MemoryUsage,AuthMemoryUsage,WebsocketMemoryUsage,WebGatewayMemoryUsage,JobMemoryUsage,UserProfileMemoryUsage,UserPreferenceMemoryUsage,OrganizationMemoryUsage,TeamMemoryUsage,PlanMemoryUsage,StorageMemoryUsage
true,2024-12-10T03:05:08.181749288+09:00,2024-12-10T03:05:08.22205275+09:00,40,200,2603210.2602240187,2603210.2602240187,2343697.321614122,7434697.25968183,2232195.1281999275,12096124.177748332,6376171.940327156,5559362.058601372,965.5453618756371,2792793.8588088024,7780712.938426042
true,2024-12-10T03:05:13.180976892+09:00,2024-12-10T03:05:13.209082396+09:00,28,200,2391360.4161298247,2391360.4161298247,2350066.424396542,10726629.45610104,4391896.024024024,13613166.044192348,6490696.204927792,5395667.053050129,965.5453618756371,2578991.5249476954,7780712.938426042
true,2024-12-10T03:05:18.181214291+09:00,2024-12-10T03:05:18.206057166+09:00,24,200,2391360.4161298247,2391360.4161298247,4491226.38568197,10726629.45610104,4919244.996670052,12483701.36205181,6490696.204927792,5691238.703067038,871.3941547501997,2789425.797645018,7392461.257278081
true,2024-12-10T03:05:23.180754905+09:00,2024-12-10T03:05:23.249571864+09:00,68,200,2360859.3178191986,2360859.3178191986,4919875.252774907,10726629.45610104,4561735.035963593,12483701.36205181,6168705.086504307,5691238.703067038,935.5119476046149,2789425.797645018,7770141.263758763
true,2024-12-10T03:05:28.182714486+09:00,2024-12-10T03:05:28.208356028+09:00,25,200,2505611.5331968702,2505611.5331968702,4919875.252774907,9899928.123919332,4561735.035963593,9996749.937777776,4476267.298259673,2901021.933080824,935.5119476046149,2615422.9660689197,7770141.263758763
true,2024-12-10T03:05:33.182137984+09:00,2024-12-10T03:05:33.268111895+09:00,85,200,2505611.5331968702,2505611.5331968702,4550844.976488363,10608340.87131705,4179650.1271755598,10378274.624062844,4338163.898700393,2901021.9330808236,881.7405832180492,2777207.730357064,7770141.263758763
true,2024-12-10T03:05:38.181619188+09:00,2024-12-10T03:05:38.214900255+09:00,33,200,2356850.3393660835,2356850.3393660835,4681171.446719109,10608340.87131705,4583554.861881569,10197397.964081561,4338163.898700393,2901021.9330808236,749.1848048892783,5530952.140038449,7921806.853592038
true,2024-12-10T03:05:43.181349865+09:00,2024-12-10T03:05:43.206871345+09:00,25,200,2488692.044285046,2488692.044285046,4681171.446719108,10347884.793475727,4275195.809265453,9693520.32473163,4298170.393687416,2698706.275146619,749.1848048892783,5182022.806030558,7720762.251776282
true,2024-12-10T03:05:48.180707433+09:00,2024-12-10T03:05:48.220618055+09:00,39,200,2488692.044285046,2488692.044285046,5086849.360888783,10347884.793475727,4275195.8092654515,7497718.897777777,4298170.393687416,2896994.941084054,697.6920499234152,5509489.492516252,7720762.251776279
true,2024-12-10T03:05:53.181513668+09:00,2024-12-10T03:05:53.216798434+09:00,35,200,2267996.49852779,2267996.49852779,4686909.960026016,10347884.793475723,4812425.204729177,7802042.547849037,4294941.4787878785,2896994.941084054,719.9030303030302,5509489.492516252,7758720.297723122
